LVWD,20180406,,19438.25,,1.24,NO,,
LW,20180405,4,1112026.88,0.53,8002.84,YES,1.91,2
LWAY,20180409,1,25264.2,0,121.14,NO,,4
LWLG,20180316,,72755.4,,87.63,NO,,
LX,,,420575.56,,2308.77,NO,,3
LXFR,20180306,1,33462.7,0.25,356.6,NO,,3
LXFT,20180213,4,204188.55,0.83,1733.71,YES,-2.41,3
LXP,20180227,7,1029292.31,0.25,1949.21,YES,-0.57,3
LXRX,20180302,4,565357.75,-0.43,981.97,YES,,4
LXU,20180226,1,172676.59,-0.35,207.64,YES,,
LYB,20180427,8,2454245.5,2.52,41729.96,YES,0,1
LYG,20180221,,5604251.5,,68009.16,YES,,3
LYL,,,28136.9,,47.28,NO,,
LYLP,,,900,,0.01,NO,,
LYSDY,,,12420.65,,844.17,NO,,
LYTS,20180426,1,135394,0.07,217.38,YES,0,2
LYV,20180222,8,1367269.25,-1.05,8913.08,YES,0,4
LZAGY,20180214,,14877.85,,18229.77,NO,,5
LZB,20180220,2,280330.44,0.45,1355.65,YES,,2
M,20180227,7,8329886.5,2.66,7309.59,YES,0.92,2
MA,20180501,16,4167829.5,1.12,170042.28,YES,0,2
MAA,20180425,7,794764.63,1.48,9702.61,YES,-1.01,3
MAAL,20180302,,2803.4,,21.33,NO,,
MAC,20180426,9,2274917.75,1.14,8215.51,YES,-3.33,4
MACE,,,17575.85,,22.28,NO,,
MACK,20180307,3,121206.2,-0.28,140.32,YES,,3
MAG,20180329,1,326890.81,-0.02,841.17,YES,,3
MAGS,20180404,,46138.75,,134.85,YES,,
MAIN,20180222,3,375657.59,0.59,2115.34,YES,6.18,3
MAKSY,,,112722.85,,6515.22,NO,,4
MAMS,20180521,1,5012.7,0.02,95.59,NO,,3
MAN,20180420,6,470181,2.05,7536.72,YES,0,2
MANH,20180419,4,903002.31,0.45,2810.76,YES,9.63,3
MANT,20180221,4,167770.7,0.39,1897.4,YES,-1.94,3
MANU,20180515,1,33200.3,0.13,761.69,YES,,3
MAR,20180214,9,2129645.5,1,48810.14,YES,-1.11,2
MARA,20180329,1,1997930.38,-0.56,36.55,YES,,
MARK,20180329,1,2273031.25,-0.25,169.13,YES,0,5
MARPS,20180213,,3311.95,,8.77,NO,,
MAS,20180424,10,3170270,0.43,12755.03,YES,0.91,2
MASI,20180227,5,541859.13,0.61,4240.13,YES,-1.64,3
MAT,20180419,5,7665341.5,0.17,5499.67,YES,0,5
MATN,20180329,1,86393.85,-0.08,6.11,NO,,3
MATR,20180214,1,61616.95,-0.1,78.56,YES,,3
MATW,20180426,1,173654.16,0.58,1679.16,YES,0,3
MATX,20180220,4,329253.5,0.31,1456.39,YES,3.47,1
MAURY,,,1808.25,,4176.46,NO,,
MAXR,20180222,3,159702.7,1.1,3227.86,YES,6.95,3
MB,20180221,9,285532.56,0.01,1433.69,YES,50,3
MBAIF,20180417,,2070,,49.97,NO,,
MBB,,,805912.94,,11869.14,YES,,
MBBYF,20180228,1,33331.55,0.27,14022.08,YES,,
MBCN,20180426,1,3374.4,0.03,158.79,NO,0,1
MBFI,20180426,8,439219.66,0.64,3331.54,YES,0,3
MBI,20180307,,1321424.25,,643.52,YES,,
MBII,20180404,1,81837.15,-0.21,36.99,NO,,
MBIN,20180510,2,45097.85,0.39,573.42,YES,,2
MBIO,20180213,1,87895.25,-0.24,280.42,NO,,3
MBNKF,20180228,,1066.45,,4207.45,NO,,5
MBOT,,,940082,,30.88,NO,,3
MBRX,20180402,1,227917.7,-0.12,35.51,NO,,3
MBT,20180426,,3133662.75,,11242.99,YES,,2
MBTF,20180426,,62806.85,,223.12,YES,,
MBUU,20180209,5,174524.25,0.48,611.22,YES,4.17,3
MBVX,20180307,1,482106.94,-0.69,19.31,NO,,
MBWM,20180417,3,35156.05,0.5,554.01,YES,-0.59,2
MC,20180424,4,242529.66,0.43,2771.18,YES,0,3
MCA,,,104369.35,,479.27,NO,,
MCB,20180430,2,75924.6,0.47,368.1,NO,20.66,1
MCBC,20180426,,35044.75,,330.93,YES,,
MCC,20180508,3,313543.41,0.16,230.97,YES,0,5
MCCK,,,780.35,,237.24,NO,,
MCD,20180424,14,4480744,1.59,126728.59,YES,0,2
MCELQ,,,15657.5,,0.01,NO,,
MCEP,20180227,,108189.75,,48.15,YES,,
MCF,20180321,3,514256,-0.17,83.16,YES,0,4
MCFT,20180510,6,139458.91,0.33,415.6,YES,1.56,3
MCHP,20180508,10,3263646.5,1.35,18724.02,YES,-1.3,3
MCHX,20180215,1,77800.4,0,148.91,YES,,3
MCI,,,22935.7,,297.58,NO,,
MCIG,20180305,,2356487.5,,92.04,NO,,
MCK,20180517,8,1957644.63,2.92,30998.35,YES,0,3
MCO,20180209,6,802432.38,1.45,29073.96,YES,8.3,1
MCRB,20180315,4,120484.85,-0.73,347.75,YES,,4
MCRI,20180228,2,60601.6,0.38,766.26,YES,1.3,3
MCRN,20180220,5,340270.41,0.39,1228.67,YES,1.52,3
MCS,20180222,2,83913.65,0.39,670.9,YES,0,4
MCTH,,,878.95,,0.17,NO,,
MCUJF,20180425,1,654.7,0.18,91.47,NO,,
MCY,20180507,2,377889.41,0.33,2341.1,YES,0,3
MCZAF,20180215,,657060.75,,0.38,NO,,
MD,20180419,6,857283.81,0.84,4922.52,YES,8.05,2
MDB,20180313,2,142893.84,-0.43,1340.4,YES,-2.33,3
MDC,20180508,6,817246.69,0.65,1612.98,YES,2.02,1
MDCA,20180226,2,275110.66,0.21,504.81,YES,0,3
MDCO,20180227,3,1954497.25,-1.48,2198.58,YES,25.17,3
MDCX,,,8702.5,,0.19,NO,,
MDEVF,20180209,,2392.15,,4486.09,NO,,
MDFZF,20180307,,18265.15,,7.73,NO,,
MDGL,20180402,2,254485.84,-0.68,1841.65,NO,0,4
MDIT,20180413,,3199.9,,5.34,NO,,
MDLY,20180321,1,14915.6,0.12,33.4,NO,,
MDLZ,20180501,8,9436846,0.56,63780.48,YES,0,2
MDOMF,20180212,,2101.7,,1773.89,NO,,2
MDP,20180426,2,725595.56,0.9,2396.87,YES,0,1
MDR,20180221,2,8459589,0.03,2172.8,YES,133.33,3
MDRX,20180215,14,1433609.75,0.18,2462.68,YES,1.97,3
MDSO,20180425,9,643296.69,0.31,3660.24,YES,-1.03,3
MDSYF,20180309,,4184.15,,13.74,NO,,
MDT,20180220,12,5417639.5,1.16,106087.16,YES,0.07,3
MDU,20180502,1,993879.63,0.34,4990.03,YES,0,3
MDVX,20180330,,16651.85,,7.6,NO,,
MDWD,20180220,4,27016.55,-0.16,113.6,YES,12.5,4
MDXG,20180222,2,1948114,0.1,1706.61,YES,,
MED,20180308,1,83447.85,0.48,796.57,YES,,3
MEDH,,,661873.94,,0.58,NO,,
MEDP,20180226,6,163405.55,0.38,1345.4,YES,0.43,2
MEEC,20180326,1,75058.55,-0.01,21.35,NO,,
MEET,20180305,2,581034.88,0.1,180.23,YES,,3
MEGGY,20180227,,6069.15,,4908.89,NO,,3
MEI,20180301,3,230189.16,0.66,1447.21,YES,9.09,3
MEIL,,,5873.35,,0.1,NO,,
MEIP,20180503,3,122820,-0.26,80.77,YES,-82.93,3
MELI,20180222,5,595891.13,0.55,15247.98,YES,5.45,2
MELR,20180320,,1652.25,,51.69,NO,,
MENB,,,2111.95,,2.9,NO,,
MEOH,20180425,2,789013.75,1.18,4599.01,YES,0,1
MERC,20180215,1,149023.45,0.34,809.47,YES,,
MERLY,20180301,,18844.3,,4713.36,NO,,3
MERR,,,1381.5,,0.14,NO,,
MESO,20180226,1,44024.45,-0.19,483.61,NO,,3
MET,20180213,6,9359653,1.1,46595.8,YES,0.15,3
METC,20180327,1,158340.16,0.22,252.39,NO,,3
MFA,20180215,2,3329636.75,0.2,2750.82,YES,0,5
MFBP,,,875.3,,8.94,NO,,
MFC,20180502,4,2953973,0.47,39371.14,YES,0.96,1
MFCB,20180330,,9551.95,,78.53,YES,,
MFCO,20180212,,896,,1.52,NO,,
MFG,20180521,,388912.81,,45532.4,YES,,3
MFGP,,,1512318,,12238.22,YES,,3
MFIN,20180306,,157949.25,,101.27,YES,,
MFL,,,153424.8,,526.95,NO,,
MFM,,,132688.25,,278.84,NO,,
MFNC,20180215,,11816.35,,100.72,NO,,
MFON,20180330,,13439.8,,35.29,NO,,
MFSF,20180424,2,5602.5,0.49,258.63,NO,0,2
MFT,,,24632.65,,113.93,NO,,
MFV,,,25254.15,,43.64,NO,,
MG,,3,71262.2,0.21,550.25,YES,7.14,3
MGA,20180222,6,1434474.13,1.58,19306,YES,1.25,3
MGDDY,20180213,1,87956.95,0.99,26954.93,NO,0,2
MGEE,20180223,,79817.75,,1900.69,YES,,3
MGEN,20180323,4,184964.59,-0.32,145.46,NO,-29.13,3
MGF,,,71521.6,,151.27,NO,,
MGHCF,20180330,,14607.7,,6.55,NO,,
MGI,20180321,4,799689.5,0.25,599.26,YES,,3
MGIC,20180228,2,33105.5,0.13,363.92,YES,,4
MGLN,20180227,2,125335.3,2.29,2263.58,YES,,3
MGM,20180220,6,8496922,0.07,18965.63,YES,42.5,2
MGNX,20180227,7,260564.91,2.58,823.36,YES,1.48,4
MGP,20180220,2,894105.38,0.53,1829.85,YES,0,3
MGPI,20180314,3,143946.66,0.49,1372.1,YES,-3.43,2
MGRC,20180227,1,65514.95,0.53,1119.42,YES,,3
MGTI,20180419,,1527629.75,,140.84,NO,,
MGYR,20180424,,1803,,71.94,NO,,
MHCC,,,622204.75,,0.13,NO,,
MHE,,,3103.05,,32.35,NO,,
MHF,,,53760.1,,154.24,NO,,
MHGU,,,1972.2,,121.19,NO,,
MHGVY,20180213,,104250.6,,4093.23,NO,,
MHH,20180425,,18711.95,,56.14,NO,,
MHK,20180426,9,646638.38,3.33,19068.29,YES,0.98,3
MHLD,20180227,1,546425.13,0.19,579.68,YES,,5
MHN,,,75992.4,,405.65,NO,,
MHO,20180425,1,331487.59,1.04,853.14,YES,0,2
MHTX,20180416,,331586.5,,11.21,NO,,
MIC,20180220,2,870433.69,0.61,5242.13,YES,,4
MICR,20180328,,9438.7,,9.89,NO,,
MICT,20180330,,334815.34,,7.96,NO,,
MIDD,20180227,5,456291.59,1.48,7339.13,YES,-1.28,3
MIICF,20180425,,6745.1,,7010.83,NO,,3
MIK,20180306,6,1690489.38,1.2,4484.09,YES,1.95,2
MILC,,,3196.5,,12.28,NO,,
MIME,20180212,6,236982.55,0.02,1838.23,YES,,3
MIN,,,331622.84,,467.4,NO,,
MIND,20180404,1,21372.7,-0.46,40.14,YES,,
MINI,20180426,4,251987.59,0.35,1834.76,YES,0,1
MITEY,20180212,,113795,,23367.25,NO,,
MITFY,,,1446.15,,797.74,NO,,3
MITK,20180426,3,463920.94,0.02,249.55,YES,0,4
MITL,20180222,2,886214.38,0.28,997.36,YES,,4
MITSY,20180508,,1137.75,,30711.8,NO,,3
MITT,20180227,2,168863.45,0.46,472.79,YES,,
MIXT,20180524,2,67976.05,0.13,312.6,NO,0,3
MIY,,,64922.05,,392.5,NO,,
MJCO,20180501,,12029.85,,195.51,NO,,
MJNE,20180329,,21802.9,,87.14,NO,,
MJTK,20180219,,55740704,,1.69,NO,,
MJWL,,,2479688.75,,0.07,NO,,
MKC,20180327,4,1365500.88,1.53,13288.8,YES,0,3
MKGAF,20180213,,11190.25,,12924.2,NO,,
MKGI,20180514,,9317.95,,38.68,NO,,
MKL,20180425,2,42353.2,8.55,14711.27,YES,3.22,3
MKRS,20180402,,15248.35,,17.07,NO,,
MKSI,20180425,5,626118.31,1.62,5269.29,YES,0,2
MKTAY,20180426,,17437.1,,12838.78,NO,,2
MKTX,20180425,1,315832.44,0.9,7095.23,YES,0,3
MKTY,20180301,,6026.05,,6.68,NO,,
MLAB,20180606,1,19277.85,0.53,501.49,NO,0,4
MLCO,20180503,2,3424589.25,0.23,13342.36,YES,,3
MLGF,20180410,,1100.7,,188.66,NO,,
MLHR,20180328,2,337856.75,0.59,2166.03,YES,2.04,3
MLI,20180424,,312058.66,,1487.33,YES,,
MLM,20180213,5,694100.06,1.52,13101.19,YES,6.23,3
MLNK,20180305,,52538.25,,121.11,YES,,
MLNT,20180227,2,145841.84,-0.59,385.3,YES,,4
MLNX,20180425,5,765229.38,0.68,3020.08,YES,0,1
MLP,20180228,,47584.35,,227.4,NO,,
MLR,20180321,,26300.6,,281.05,YES,,
MLRYY,20180209,,1373.8,,3571.94,NO,,
MLSS,20180402,,37177.8,,30.68,NO,,
MLVF,20180425,,6851.85,,141.64,NO,,
MMAC,20180315,,8728.15,,154.17,NO,,
MMC,20180426,9,2644976.5,0.95,40368.79,YES,-0.33,3
MMDM,20180213,,10577.2,,253.32,NO,,
MMI,20180308,2,114649.4,0.41,1144.22,YES,3.61,3
MMLP,20180214,5,163151.55,0.36,588.23,YES,-25.82,5
MMM,20180424,6,2906276.5,2.03,132731,YES,0,2
MMMB,20180322,1,21154,0.01,44.08,NO,,4
MMP,20180502,8,904285.88,1.12,15181.88,YES,0.68,3
MMPWQ,,,5176.7,,0.08,NO,,
MMRF,,,494853.41,,0.3,NO,,
MMS,20180503,6,481245.34,0.77,4172.34,YES,4.9,3
MMSI,20180220,6,257497.66,0.31,2113.37,YES,1.59,3
MMT,,,206014.3,,408,NO,,
MMTC,,,5709.6,,0.9,NO,,
MMU,,,92489.45,,573.49,NO,,
MMV,,,4238.2,,34.55,NO,,
MMYT,20180518,3,318953.31,-0.49,3007.01,YES,,3
MN,20180502,2,79471.7,0.09,46.62,YES,0,4
MNBEY,20180508,,829.2,,9150.19,NO,,
MNDO,20180222,,47478.55,,52.86,NO,,
MNGA,20180402,1,568046.19,-6,2.77,NO,,
MNI,20180216,1,7595.9,0.72,67,NO,,3
MNK,20180227,10,2908484,1.72,1508.68,YES,-2.02,3
MNKD,20180315,1,5694211.5,-0.29,304.31,YES,,3
MNLO,,,739772.63,,800.15,NO,,
MNOV,20180213,1,348550.66,-0.09,345.59,YES,0,
MNP,,,27419.3,,139.37,NO,,
MNR,20180502,3,363889.59,0.21,1167.71,YES,-1.56,4
MNRO,20180517,3,347354.09,0.5,1746.33,YES,0,2
MNSB,20180424,,1853.6,,85.12,NO,,
MNST,20180307,8,2474497.5,0.37,34960.09,YES,0.68,2
MNTA,20180221,1,810006.75,0.06,1214.55,YES,,3
MNTR,20180209,,167444.05,,31.77,NO,,
MNTX,20180305,2,76808.3,0.05,186.26,YES,11.11,3
MNVN,,,250046.7,,0.2,NO,,
MO,20180501,6,8660888,0.8,122219.57,YES,0,2
MOBL,20180426,5,426066.34,-0.03,384.23,YES,-60,3
MOBQ,20180213,,92062.05,,5.47,NO,,
MOC,20180618,,14455.45,,30.93,NO,,
MOCI,,,77502.55,,0.14,NO,,
MOD,20180523,2,479324.44,0.28,1158.08,YES,0,2
MODN,20180514,4,239433.09,-0.06,504.16,YES,25,3
MOFG,20180301,1,28990.1,0.64,387.85,NO,,2
MOG.A,20180427,2,131865.59,0.88,2907.96,YES,0,2
MOH,20180212,9,1321757.38,0.23,4655.24,YES,-213.04,3
MOLOF,20180402,,15604.05,,10.86,NO,,
MOMO,20180306,1,5811642.5,0.49,5238.49,YES,0,3
MOMT,20180213,,278098.66,,46.81,NO,,
MON,20180404,4,3243056.25,0.4,52490.56,YES,1.94,3
MONDY,20180302,,739.8,,9682.28,NO,,3
MONOY,20180209,,3746.2,,3845.94,NO,,
MORN,20180220,,52894.55,,3848.51,YES,,
MOS,20180219,6,4958936.5,0.26,8470.81,YES,4.72,1
MOSC,,,7920.1,,418.31,NO,,
MOSY,20180404,,394246,,9.44,NO,,
MOV,20180319,2,77771.75,0.25,691.61,YES,,3
MOXC,20180212,1,57400.55,-0.03,234.52,NO,,
MPA,,,17289.25,,184.26,NO,,
MPAA,20180209,3,121312.4,0.49,467.4,YES,0.68,4
MPB,20180424,,3724,,131.44,NO,,
MPC,20180426,7,4149347.5,0.96,30515.94,YES,0,1
MPGPF,20180314,,575.9,,2383.1,NO,,3
MPHMF,,,3661.6,,0.35,NO,,
MPLX,20180426,6,2294763.5,0.34,14421.75,YES,0,4
MPML,,,1768.65,,0.21,NO,,
MPO,20180212,1,92051.95,0.32,364.51,YES,,3
MPV,,,16366.15,,147.52,NO,,
MPVD,20180404,,112167.45,,440.7,NO,,4
MPW,20180503,10,2161286.75,0.35,4326.17,YES,1.05,3
MPWR,20180425,5,340649.56,0.81,4310.29,YES,-0.78,3
MPX,20180425,2,27111.6,0.12,491.74,YES,0,4
MQT,,,52611.9,,276.56,NO,,
MQY,,,70407.1,,441.03,NO,,
MRAAY,20180213,,99898.25,,29162.13,NO,,
MRAM,20180309,2,334954.41,-0.37,113.77,NO,,3
MRBK,20180501,1,5969.85,0.33,107.2,NO,0,3
MRC,20180215,9,623626.94,0.03,1504.03,YES,-20,3
MRCC,20180306,4,108512.45,0.34,271.42,YES,,3
MRCY,20180424,4,537451.81,0.3,2017.51,YES,0,3
MRDN,20180416,,610903.75,,17.27,NO,,
MRIN,20180222,1,8104.05,-0.7,50.88,YES,,
MRK,20180501,9,15937546,0.94,149108.44,YES,1.5,3
MRLN,20180426,1,27930.25,0.31,329.29,YES,,3
MRNA,20180330,,4230.35,,17.89,NO,,
MRNS,20180312,1,1039196.69,-0.27,249.05,YES,,
MRO,20180214,9,11538114,0.02,13322.73,YES,-6.25,3
MRSN,20180208,2,78310.75,-0.51,314.22,NO,,3
MRT,20180221,5,143123,0.31,336.3,NO,0,3
MRTN,20180419,1,321601.59,0.16,1180.65,YES,0,3
MRTX,20180308,6,520309.16,-0.62,723.43,YES,13.82,3
MRUS,20180427,2,24801.55,-0.71,317.44,NO,,3
MRVL,20180301,13,8776012,0.31,10285.17,YES,,3
MRVNY,20180306,,8164.6,,2156.3,NO,,
MRWSY,20180308,,19393.3,,7076.87,NO,,3
MS,20180418,5,10478855,0.77,92600.52,YES,-0.43,2
MSA,20180222,3,174658.95,0.96,2767.59,YES,,3
MSADY,20180213,,36736.25,,18743.76,NO,,
MSB,20180413,,149789.45,,314.88,YES,,
MSBF,20180507,,8077,,102.68,NO,,
MSBHY,20180508,,4919.7,,42272.17,NO,,3
MSBI,20180426,1,58681.95,0.59,572.71,NO,0,2
MSCC,20180426,7,1662776,1.01,6600.6,YES,0,3
MSCI,20180503,5,529624,0.99,12052.11,YES,0,1
MSD,,,48912.35,,646.42,NO,,
MSEX,20180302,1,82728.55,0.33,591.89,YES,,3
MSF,,,24261.45,,255.11,NO,,
MSFG,20180425,1,110593.4,0.56,958.96,YES,,1
MSFT,20180426,14,35658544,0.86,654559.44,YES,0,2
MSG,20180503,4,190922.66,1.87,4965.53,YES,-107.89,3
MSGN,20180504,5,612321.75,0.54,1783.05,YES,0,2
MSI,20180503,5,1484129.13,2.03,15995.86,YES,0,2
MSL,20180426,2,54639.85,0.07,209.34,NO,,4
MSLP,20180321,1,11572.05,-0.08,13.19,NO,,
MSM,20180405,7,882076.88,1.06,5007.65,YES,0,2
MSMY,,,1330559.25,,2.15,NO,,
MSN,20180213,,30494.55,,33.79,NO,,
MSON,20180501,,9664.15,,94.95,NO,,
MSRT,20180330,,2396344.5,,44.55,NO,,
MSSI,,,134010.66,,0.05,NO,,
MSTR,20180426,2,83057.65,1.38,1499.44,YES,0,5
MT,20180511,1,3368768.5,0.8,32697.31,YES,,2
MTB,20180416,8,719809.31,2.4,26844.42,YES,0,1
MTBC,20180307,1,674930.06,-0.13,38.63,NO,,3
MTCH,20180501,7,1699436.63,0.31,9177.74,YES,12.36,3
MTD,20180503,7,157434.75,5.94,15373.05,YES,1.35,3
MTDR,20180221,11,1227705.25,0.23,3031.09,YES,0,3
MTEM,20180326,1,86743.6,-0.77,253.08,YES,,3
MTENY,,,639.4,,160.65,NO,,
MTEX,20180313,,3772.05,,39.07,NO,,
MTFB,20180507,2,3299.2,-0.96,2024.91,NO,0,
MTG,20180419,4,2809825.5,0.27,5136.06,YES,0,2
MTGE,20180502,2,427646.41,0.5,771.7,YES,,
MTH,20180426,10,459159.56,1.25,1814.67,YES,3.31,2
MTL,20180425,,133199.05,,938.69,YES,,
MTLHY,,,1149.65,,14891.18,NO,,3
MTLS,20180306,2,46334.2,0.01,573.11,NO,,4
MTN,20180309,5,546622.44,3.58,8326.67,YES,-1.27,3
MTNB,20180402,1,164568.05,-0.05,88.3,NO,,
MTNOY,20180301,,22534.15,,18936.92,NO,,
MTOR,20180502,3,1550520,0.46,2302.75,YES,0,1
MTP,20180402,1,15408.15,-0.09,31.97,NO,0,
MTR,20180330,,11241,,27.67,NO,,
MTRN,20180215,3,111588.05,0.38,912.98,YES,,5
MTRX,20180508,1,188702.7,0.16,387.51,YES,,3
MTSC,20180514,2,73468.45,0.4,821.44,YES,0,2
MTSI,20180424,7,1854114.75,0.13,1149.64,YES,-10.87,3
MTSL,20180308,,496514.81,,5.36,NO,,
MTST,20180529,,4986.1,,5.52,NO,,
MTTRY,20180209,,2017.7,,4310.66,NO,,
MTU,20180521,,2039311.38,,94091.66,YES,,3
MTUAY,20180221,,1184.1,,8916.96,NO,,
MTW,20180514,8,660864.94,-0.06,1209.96,YES,-303.45,4
MTX,20180503,2,229711.8,1.09,2367.81,YES,0,4
MTZ,20180222,7,758083.69,0.37,4080.1,YES,3.1,2
MU,20180322,8,37860300,2.22,46252.6,YES,1.83,1
MUA,,,68667.35,,502.08,NO,,
MUB,,,791258.56,,9312.16,YES,,
MUC,,,143640.95,,552.3,NO,,
MUEL,20180316,,1638.85,,47.8,NO,,
MUH,,,39156.2,,159.16,NO,,
MUJ,,,80945.25,,410.09,NO,,
MULE,20180215,6,848410.63,-0.12,2912.43,YES,,3
MUR,20180502,6,2606792.75,-0.01,4605.97,YES,0,4
MURGY,20180321,,76645.8,,34997.01,NO,,
MUSA,20180507,5,433797.25,1.13,2366.64,YES,0,2
MUX,20180307,1,3443813.25,0.01,695.97,YES,,4
MVBF,20180215,,4946.05,,204.09,NO,,
MVC,20180312,,44566.8,,197.99,YES,,4
MVEN,,,22847.85,,62.74,NO,,
MVF,,,125594.3,,611.83,NO,,
MVIS,20180305,2,686472.38,-0.07,90.39,YES,0,4
MVLY,,,1297.45,,35.29,NO,,
MVO,20180313,,40430.05,,82.34,YES,,
MVPI,,,12766.6,,2.59,NO,,
MVT,,,43211.9,,317.53,NO,,
MWA,20180426,8,1506076.38,0.06,1746.3,YES,0,3
MWWC,,,3182601.75,,0,NO,,
MX,20180502,1,709437.63,0.24,336.77,YES,,3
MXC,20180208,,17693.45,,6.95,NO,,
MXCYY,20180424,,2133.55,,4781.07,NO,,5
MXDHF,20180222,,727.5,,229.29,NO,,4
MXE,,,14903.35,,79.09,NO,,
MXF,,,64729.05,,239.46,NO,,
MXIM,20180419,11,3815388,0.64,12132.7,YES,0,3
MXL,20180213,3,596927.13,0.37,1617.7,YES,-0.89,3
MXMTY,20180207,,1418.4,,,NO,,
MXSG,,,440268.09,,35.8,NO,,
MXWL,20180215,3,125048.85,-0.11,199.1,YES,,3
MYC,,,67046.05,,302.44,NO,,
MYD,,,145338.84,,649.44,NO,,
MYDP,20180320,,3648.05,,1.8,NO,,
MYE,20180308,2,65656.85,0.09,593.54,YES,,3
MYEC,,,7633441,,7.33,NO,,
MYF,,,37657.45,,192.35,NO,,
MYGN,20180501,9,867637.5,0.24,2278.52,YES,-0.3,3
MYI,,,238414.25,,873.69,NO,,
MYJ,,,34508.8,,213.62,NO,,
MYL,20180307,7,5613672.5,1.42,21055.12,YES,2.48,3
MYMX,20180329,,240407,,7.29,NO,,
MYN,,,77055.3,,488.89,NO,,
MYND,20180213,,8813.5,,12.85,NO,,
MYO,20180212,1,976311.69,-0.33,40.41,NO,,
MYOK,20180312,4,373864.34,-0.4,1717.36,YES,,3
MYOS,20180329,,173024.09,,7.61,NO,,
MYOV,,2,21857.95,-0.42,827.63,NO,,3
MYRG,20180308,4,90005.25,0.33,544.23,YES,,2
MYRX,,,5959.55,,1.38,NO,,
MYSZ,20180212,,7293348,,37.29,NO,,
MYTAY,20180228,,6310.45,,1851.91,NO,,
MZA,,,7107,,74.74,NO,,
MZDAY,20180215,1,33616.65,0.17,7939.04,NO,0,3
MZEI,,,362115.59,,16.67,NO,,
MZOR,20180214,2,509723.75,-0.45,1514.22,YES,,3
NABZY,,,47279.75,,59243.73,NO,,3
NADLQ,20180227,1,13817,-2.87,1.81,YES,,
NAII,20180213,,17119.05,,83.21,NO,,
NAK,20180329,,4681527,,338.18,YES,,3
NAKD,20180426,,58880.45,,15,NO,,
NANO,20180501,3,182845.7,0.46,628.09,YES,0,3
NANX,20180221,,6121.25,,16.04,NO,,
NAO,20180306,1,132958.05,-0.13,74.38,YES,,
NAOV,20180330,1,7987.25,-0.15,18.06,NO,,
NAP,20180426,2,149825.5,0.22,187.65,YES,0,3
NAT,20180212,5,1773559.63,-0.17,281.1,YES,11.76,4
NATH,20180608,,8976.65,,279.11,NO,,
NATI,20180426,3,591343.13,0.34,6060.03,YES,0,3
NATR,20180306,,13543.1,,213.59,NO,,
NAUH,20180404,,7075.25,,29.9,NO,,
NAV,20180306,8,705534.63,-0.37,4119.11,YES,-9.09,4
NAVB,20180404,,267799.44,,56.71,YES,,
NAVG,20180215,2,85876.85,0.5,1408.78,YES,0,3
NAVI,20180417,4,3342967.5,0.42,3519.1,YES,0,2
NAZ,,,14698.8,,161.19,NO,,
NBCT,20180419,,2116.05,,40.94,NO,,
NBEV,20180402,1,1133575.5,0.01,115.96,YES,,3
NBGGY,20180329,,2868003.5,,3018.56,NO,,
NBHC,20180419,2,124892.7,0.32,861.55,YES,0,2
NBIX,20180213,11,961878.63,0.15,6952.9,YES,45.33,
NBL,20180220,12,4878709.5,0.04,12374.42,YES,0.91,3
NBLX,20180219,4,144347.84,1.17,1282.9,NO,,5
NBN,20180424,,40995.5,,173.98,NO,,
NBR,20180228,11,9140978,-0.33,2150.55,YES,0.61,3
NBRV,20180323,5,194790,-0.56,204.37,YES,-2.84,3
NBTB,20180423,1,109053,0.53,1523.82,YES,4.5,2
NBY,20180322,2,10947.45,-0.05,53.85,NO,,3
NC,20180307,,32179.4,,259.12,NO,,
NCA,,,63139.45,,268.22,NO,,
NCBS,20180417,1,19930.6,0.87,525.46,NO,0,4
NCEN,,,34835.2,,0.07,NO,,
NCI,20180215,3,183451.8,0.4,872.48,YES,10,4
NCLH,20180228,9,1686606,0.63,12796.26,YES,0.22,3
NCMGY,,,18415.55,,12964.14,NO,,
NCMI,20180222,4,427753.31,0.19,530.67,YES,,3
NCNA,,2,224703.2,-0.14,673.44,NO,0,4
NCOM,20180423,1,63692.95,0.48,635.9,NO,0,1
NCR,20180419,5,1216753.25,0.86,4081.52,YES,0,3
NCS,20180306,2,441192.31,0.09,1084.74,YES,,3
NCSM,20180212,3,151405.59,-0.05,658.23,NO,14.29,4
NCTY,20180406,,1663868.13,,15.84,YES,,
NDAQ,20180425,6,1192601.88,1.01,12501.88,YES,0,2
NDEKY,20180213,,3728.15,,13459.33,NO,,1
NDGPY,,,26543.3,,7282.44,NO,,
NDLS,20180307,5,68889.95,-0.01,223.72,YES,-66.67,3
NDRA,20180213,,24226.95,,13.68,NO,,
NDRO,20180321,1,69536.1,0.07,103.95,YES,,5
NDSN,20180222,8,246520.66,1.35,7726.29,YES,2.87,3
NDVLY,,,5464.2,,14340.77,NO,,
NE,20180221,11,8111429.5,-0.33,987.22,YES,5.54,4
NECB,,,2989.05,,127.74,NO,,
NEE,20180420,6,2401770.75,1.31,68344.06,YES,0,3
NEIK,20180417,,101401.85,,1.31,NO,,
NEM,20180222,5,5708221,0.4,19525.45,YES,1.49,2
NEN,20180312,,594.25,,212.4,NO,,
NEO,20180221,5,483343.69,0.04,581.36,YES,,4
NEOG,20180320,6,138933.95,0.26,2815.19,YES,,1
NEOM,,,7226004,,0.51,NO,,
